lab_id,transect,date_collected,collection_event,time,pile,collected_by,latitude,longitude,cond_rank,tree,grass,shrub,bare,parts_collected,notes,extracted,transect_list,collected_list,collection_event_list
odo_0908,FT16,10/25/17,1,10:37,39,"TM, AS",39.02553,-123.06553,3.5,0,100,0,0,swab,3 other very eroded piles same location,11/20/17,,,
odo_0905,FT16,10/25/17,1,10:31,36,"TM, AS",39.0255,-123.0655,3,0,100,0,0,swab,,11/20/17,,,
odo_0906,FT16,10/25/17,1,10:33,37,"TM, AS",39.0255,-123.0655,3,0,100,0,0,swab,same GPS as 36; very small pellets,11/20/17,,,
odo_0907,FT16,10/25/17,1,10:35,38,"TM, AS",39.0255,-123.0655,4,0,100,0,0,swab,,11/20/17,,,
odo_0904,FT16,10/25/17,1,10:24,35,"TM, AS",39.0251,-123.06549,3.5,5,95,0,0,swab,,11/20/17,,,
odo_0903,FT16,10/25/17,1,10:20,34,"TM, AS",39.02493,-123.06544,3.5,0,100,0,0,swab,,11/20/17,,,
odo_0909,FT16,10/25/17,1,10:39,40,"TM, AS",39.02558,-123.06544,3,,,,,swab,small pellets,11/20/17,,,
odo_0910,FT16,10/25/17,1,10:41,41,"TM, AS",39.02558,-123.06544,3,,,,,swab,same GPS as 40; small pellets,11/20/17,,,
odo_0911,FT16,10/25/17,1,10:42,42,"TM, AS",39.02558,-123.06544,3,,,,,swab,same GPS as 40,11/20/17,,,
odo_0887,FT16,10/25/17,1,9:44,18,"TM, AS",39.02388,-123.06538,4,20,0,50,30,swab,,11/20/17,,,
odo_0893,FT16,10/25/17,1,9:58,24,"TM, AS",39.02411,-123.06535,3,0,90,10,0,swab,,11/20/17,,,
odo_0894,FT16,10/25/17,1,9:59,25,"TM, AS",39.0242,-123.06534,3.5,30,70,0,0,swab,,11/20/17,,,
odo_0885,FT16,10/25/17,1,9:37,16,"TM, AS",39.0238,-123.06533,4,20,40,40,0,swab,"clumped, borderline eroded",11/20/17,,,
odo_0886,FT16,10/25/17,1,9:41,17,"TM, AS",39.0238,-123.06533,3,20,40,40,0,swab,"same GPS as 16; inside of pile moldy, outside still shiny",11/20/17,,,
odo_0895,FT16,10/25/17,1,10:01,26,"TM, AS",39.02422,-123.06533,,30,60,10,0,swab,couldn't tell if 1 huge pile or 2,11/20/17,,,
odo_0896,FT16,10/25/17,1,10:03,27,"TM, AS",39.02422,-123.06533,3.5,30,60,10,0,swab,same GPS as 26,11/20/17,,,
odo_0897,FT16,10/25/17,1,10:05,28,"TM, AS",39.02422,-123.06533,3.5,30,60,10,0,swab,same GPS as 26,11/20/17,,,
odo_0898,FT16,10/25/17,1,10:08,29,"TM, AS",39.02422,-123.06533,4,30,60,10,0,swab,same GPS as 26; small pellets,11/20/17,,,
odo_0888,FT16,10/25/17,1,9:46,19,"TM, AS",39.02401,-123.06532,3.5,0,85,5,10,swab,,11/20/17,,,
odo_0889,FT16,10/25/17,1,9:48,20,"TM, AS",39.02405,-123.06532,3.5,5,80,5,10,swab,small pellets,11/20/17,,,
odo_0890,FT16,10/25/17,1,9:51,21,"TM, AS",39.02405,-123.06532,4,5,80,5,10,swab,samge GPS as 20,11/20/17,,,
odo_0891,FT16,10/25/17,1,9:55,22,"TM, AS",39.02405,-123.06532,3,5,80,5,10,swab,samge GPS as 20,11/20/17,,,
odo_0892,FT16,10/25/17,1,9:56,23,"TM, AS",39.02405,-123.06532,3.5,5,80,5,10,swab,samge GPS as 20,11/20/17,,,
odo_0901,FT16,10/25/17,1,10:14,32,"TM, AS",39.02438,-123.06532,3.5,0,100,0,0,swab,,11/20/17,,,
odo_0902,FT16,10/25/17,1,10:16,33,"TM, AS",39.02438,-123.06532,3.5,0,100,0,0,swab,,11/20/17,,,
,FT16,10/25/17,1,,,"TM, AS",39.02401,-123.06532,5,0,85,5,10,no collection,same GPS as 19; large eroded clump,11/20/17,,,
odo_0899,FT16,10/25/17,1,10:10,30,"TM, AS",39.02433,-123.06528,4,0,100,0,0,swab,clumped,11/20/17,,,
odo_0900,FT16,10/25/17,1,10:12,31,"TM, AS",39.02433,-123.06528,3.5,0,100,0,0,swab,same GPS as 30,11/20/17,,,
odo_0884,FT16,10/25/17,1,9:31,15,"TM, AS",39.02385,-123.06511,3.5,20,50,5,25,swab,,11/20/17,,,
odo_0879,FT16,10/25/17,1,9:13,10,"TM, AS",39.02446,-123.06472,3.5,10,40,0,50,swab,,11/20/17,,,
odo_0880,FT16,10/25/17,1,9:15,11,"TM, AS",39.02446,-123.06472,4,10,40,0,50,swab,same GPS as 10,11/20/17,,,
odo_0882,FT16,10/25/17,1,9:21,13,"TM, AS",39.02436,-123.06469,3.5,0,75,0,25,swab,,11/20/17,,,
odo_0883,FT16,10/25/17,1,9:25,14,"TM, AS",39.02436,-123.06469,4,0,75,0,25,swab,same GPS as 13,11/20/17,,,
odo_0881,FT16,10/25/17,1,9:19,12,"TM, AS",39.02441,-123.06468,3,30,20,0,50,swab,,11/20/17,,,
odo_0878,FT16,10/25/17,1,9:08,9,"TM, AS",39.02451,-123.06441,3,25,50,0,25,swab,small pellets,11/20/17,,,
odo_0873,FT16,10/25/17,1,8:55,4,"TM, AS",39.02454,-123.06427,3,25,50,0,25,swab,,11/15/17,,,
odo_0874,FT16,10/25/17,1,8:58,5,"TM, AS",39.02453,-123.06425,3.5,25,30,0,45,swab,,11/20/17,,,
odo_0875,FT16,10/25/17,1,8:59,6,"TM, AS",39.02453,-123.06425,3.5,25,30,0,45,swab,same GPS as 5,11/20/17,,,
odo_0876,FT16,10/25/17,1,9:01,7,"TM, AS",39.02453,-123.06425,3.5,25,30,0,45,swab,same GPS as 5,11/20/17,,,
odo_0877,FT16,10/25/17,1,9:04,8,"TM, AS",39.02453,-123.06425,3,25,30,0,45,swab,same GPS as 5; smallish pellets,11/20/17,,,
odo_0872,FT16,10/25/17,1,8:51,3,"TM, AS",39.02451,-123.06422,3.5,0,75,0,25,swab,,11/15/17,,,
odo_0870,FT16,10/25/17,1,8:42,1,"TM, AS",39.02471,-123.06409,4,10,15,5,70,swab,,11/15/17,,,
odo_0871,FT16,10/25/17,1,8:46,2,"TM, AS",39.02466,-123.06403,4,20,30,0,50,swab,large pellets with white specks,11/15/17,,,
odo_1021,FT02,10/26/17,2,13:49,1,LB,39.00148,-123.09443,3,5,95,0,0,swab,,11/27/17,,,
odo_1022,FT02,10/26/17,2,13:51,2,LB,39.00148,-123.09443,3,5,95,0,0,swab,same GPS as 1 but distinct pile; small pellets,11/27/17,,,
odo_1023,FT02,10/26/17,2,13:54,3,LB,39.00148,-123.09443,3,5,95,0,0,swab,same GPS as 1 but distinct pile; small pellets,11/27/17,,,
odo_1024,FT02,10/26/17,2,13:59,4,LB,39.00127,-123.09443,3.5,15,85,0,0,swab,,11/27/17,,,
odo_1025,FT02,10/26/17,2,14:03,5,LB,39.00122,-123.0944,3.5,10,90,0,0,swab,,11/27/17,,,
odo_1026,FT02,10/26/17,2,14:11,6,LB,39.00059,-123.0944,3,20,70,0,10,swab,,11/27/17,,,
odo_1027,FT02,10/26/17,2,14:17,7,LB,39.00026,-123.09474,3.5,5,95,0,0,swab,,11/27/17,,,
odo_1028,FT02,10/26/17,2,14:34,8,LB,38.99937,-123.09726,3,25,50,25,0,swab,,11/27/17,,,
odo_1029,FT02,10/26/17,2,14:39,9,LB,38.9992,-123.09724,3.5,10,85,5,0,swab,,11/27/17,,,
odo_1030,FT02,10/26/17,2,14:43,10,LB,38.99913,-123.09721,3.5,10,90,0,0,swab,,11/27/17,,,
odo_1031,FT02,10/26/17,2,14:48,11,LB,38.999,-123.09721,3.5,10,80,10,0,swab,,11/27/17,,,
odo_1032,FT02,10/26/17,2,14:57,12,LB,38.99812,-123.09679,3,30,40,20,10,swab,,11/27/17,,,
odo_1033,FT02,10/26/17,2,15:01,13,LB,38.9981,-123.09654,4,5,95,0,0,swab,,11/27/17,,,
odo_1034,FT02,10/26/17,2,15:09,14,LB,38.99829,-123.09585,3,5,95,0,0,swab,,11/27/17,,,
odo_1035,FT02,10/26/17,2,15:21,15,LB,38.99878,-123.09722,3.5,15,85,0,0,swab,,11/27/17,,,
odo_1036,FT02,10/26/17,2,15:24,16,LB,38.99878,-123.09722,3,15,85,0,0,swab,same GPS as 15,11/27/17,,,
odo_1037,FT02,10/26/17,2,15:44,17,LB,39.00201,-123.09467,4,25,75,0,0,swab,,11/27/17,,,
,FT02,10/26/17,2,14:08,,LB,39.00093,-123.09438,5,5,95,0,0,no collection,white,11/27/17,,,
odo_0962,FT13,10/26/17,1,8:19,1,"TM, AS",39.0023,-123.08042,3,0,100,0,0,swab,,11/27/17,,,
odo_0963,FT13,10/26/17,1,8:23,2,"TM, AS",39.00235,-123.08035,3.5,50,50,0,0,swab,,11/27/17,,,
odo_0965,FT13,10/26/17,1,8:28,4,"TM, AS",39.00246,-123.08024,3.5,0,100,0,0,swab,,11/27/17,,,
odo_0964,FT13,10/26/17,1,8:26,3,"TM, AS",39.00242,-123.08023,1.5,0,100,0,0,swab,,11/27/17,,,
odo_0968,FT13,10/26/17,1,8:49,,"TM, AS",39.0019,-123.0795,5,10,80,0,10,swab,very moldy,11/27/17,,,
,FT13,10/26/17,1,8:49,7,"TM, AS",39.0019,-123.0795,3.5,10,80,0,10,no collection,,11/27/17,,,
odo_0969,FT13,10/26/17,1,8:52,8,"TM, AS",39.0019,-123.07947,3.5,0,80,0,20,swab,,11/27/17,,,
odo_0966,FT13,10/26/17,1,8:36,5,"TM, AS",39.0025,-123.07942,4,0,100,0,0,swab,some clumps,11/27/17,,,
odo_0967,FT13,10/26/17,1,8:36,6,"TM, AS",39.0025,-123.07942,4,0,100,0,0,swab,"same GPS as 5; clumped, possibly same sample",11/27/17,,,
odo_0970,FT13,10/26/17,1,8:55,9,"TM, AS",39.00177,-123.07935,4,10,60,0,30,swab,,11/27/17,,,
odo_0971,FT13,10/26/17,1,8:58,10,"TM, AS",39.00162,-123.0792,3,25,15,10,50,swab,scattered along trail in a line. Possibly more than 1 individual but unlikely,11/27/17,,,
odo_0972,FT13,10/26/17,1,9:03,11,"TM, AS",39.00158,-123.07912,3.5,25,15,10,50,swab,"again, scattered. Same individual. Looks older",11/27/17,,,
odo_0973,FT13,10/26/17,1,9:08,12,"TM, AS",39.0014,-123.07887,3.5,10,0,5,85,swab,,11/27/17,,,
,FT13,10/26/17,1,9:11,,"TM, AS",39.0013,-123.07857,5,20,60,0,20,no collection,"very old, dry, eroded completely",11/27/17,,,
odo_0974,FT13,10/26/17,1,9:13,13,"TM, AS",39.00116,-123.07848,3.5,30,60,0,10,swab,,11/27/17,,,
odo_0975,FT13,10/26/17,1,9:13,14,"TM, AS",39.00116,-123.07848,4,30,60,0,10,swab,,11/27/17,,,
odo_0976,FT13,10/26/17,1,9:17,15,"TM, AS",39.00117,-123.07832,1.5,20,60,0,20,swab,,11/27/17,,,
odo_0977,FT13,10/26/17,1,9:19,16,"TM, AS",39.00117,-123.07832,3,20,60,0,20,swab,same GPS as 15,11/27/17,,,
odo_0978,FT13,10/26/17,1,9:21,17,"TM, AS",39.00117,-123.07832,4,20,60,0,20,swab,same GPS as 15,11/27/17,,,
odo_0979,FT13,10/26/17,1,9:22,18,"TM, AS",39.00116,-123.0783,3.5,10,80,0,10,swab,,11/27/17,,,
odo_0980,FT13,10/26/17,1,9:24,19,"TM, AS",39.00119,-123.07826,3,40,50,0,10,swab,,11/27/17,,,
odo_0981,FT13,10/26/17,1,9:27,20,"TM, AS",39.00117,-123.078,3,10,90,0,0,swab,,11/27/17,,,
odo_0984,FT13,10/26/17,1,13:15,23,"TM, AS",39.00124,-123.07794,3.5,10,90,0,0,swab,resumed in afternoon,11/27/17,,,
odo_0985,FT13,10/26/17,1,13:17,24,"TM, AS",39.00124,-123.07794,4,10,90,0,0,swab,same GPS as 23; some clumping,11/27/17,,,
odo_0982,FT13,10/26/17,1,9:29,21,"TM, AS",39.00126,-123.07793,3.5,30,70,0,0,swab,tube etched 20???,11/27/17,,,
odo_0983,FT13,10/26/17,1,9:31,22,"TM, AS",39.00126,-123.07793,3,30,70,0,0,swab,,11/27/17,,,
odo_0986,FT13,10/26/17,1,13:19,25,"TM, AS",39.00128,-123.07783,3.5,10,90,0,0,swab,,11/27/17,,,
odo_0987,FT13,10/26/17,1,13:21,26,"TM, AS",39.00128,-123.07783,4,10,90,0,0,swab,same GPS as 25; clumped,11/27/17,,,
odo_0988,FT13,10/26/17,1,13:23,27,"TM, AS",39.00128,-123.07783,3.5,10,90,0,0,swab,same GPS as 25,11/27/17,,,
odo_0989,FT13,10/26/17,1,13:25,28,"TM, AS",39.00128,-123.07783,3.5,10,90,0,0,swab,same GPS as 25,11/27/17,,,
odo_0990,FT13,10/26/17,1,13:29,29,"TM, AS",39.00119,-123.07738,,50,40,0,10,swab,,11/27/17,,,
odo_0991,FT13,10/26/17,1,13:30,30,"TM, AS",39.00119,-123.07738,4,50,40,0,10,swab,same GPS as 29,11/27/17,,,
odo_0992,FT13,10/26/17,1,13:32,31,"TM, AS",39.00115,-123.07721,4,40,40,0,20,swab,,11/27/17,,,
odo_0994,FT13,10/26/17,1,13:44,33,"TM, AS",39.00074,-123.07681,1.5,0,30,0,70,swab,creekbed area,11/27/17,,,
odo_0993,FT13,10/26/17,1,13:42,32,"TM, AS",39.00085,-123.07677,3.5,0,90,0,10,swab,creekbed area,11/27/17,,,
odo_0995,FT13,10/26/17,1,13:48,34,"TM, AS",39.00072,-123.07673,3.5,0,30,0,70,swab,,11/27/17,,,
odo_0998,FT13,10/26/17,1,13:54,37,"TM, AS",39.00068,-123.07668,2.5,30,40,0,30,swab,,11/27/17,,,
odo_0996,FT13,10/26/17,1,13:50,35,"TM, AS",39.0007,-123.07667,2,0,80,0,20,swab,,11/27/17,,,
odo_0997,FT13,10/26/17,1,13:52,36,"TM, AS",39.0007,-123.07667,3,0,80,0,20,swab,same GPS as 35,11/27/17,,,
odo_0999,FT13,10/26/17,1,13:56,38,"TM, AS",39.00063,-123.07663,3.5,0,80,0,20,swab,all along trail 1 m apart,11/27/17,,,
odo_1000,FT13,10/26/17,1,13:58,39,"TM, AS",39.00063,-123.07663,3.5,0,80,0,20,swab,same GPS as 38,11/27/17,,,
odo_1001,FT13,10/26/17,1,14:00,40,"TM, AS",39.00063,-123.07663,4,0,80,0,20,swab,same GPS as 38,11/27/17,,,
odo_1002,FT13,10/26/17,1,14:02,41,"TM, AS",39.00063,-123.07663,3.5,0,80,0,20,swab,same GPS as 38,11/27/17,,,
odo_1003,FT13,10/26/17,1,14:03,42,"TM, AS",39.00068,-123.07659,3,0,30,0,70,swab,,11/27/17,,,
odo_1004,FT13,10/26/17,1,14:04,43,"TM, AS",39.00068,-123.07659,3.5,0,30,0,70,swab,same GPS as 42,11/27/17,,,
odo_1005,FT13,10/26/17,1,14:05,44,"TM, AS",39.00068,-123.07659,3.5,0,30,0,70,swab,same GPS as 42,11/27/17,,,
odo_1006,FT13,10/26/17,1,14:05,45,"TM, AS",39.00068,-123.07659,3.5,0,30,0,70,swab,same GPS as 42,11/27/17,,,
odo_1007,FT13,10/26/17,1,14:05,46,"TM, AS",39.00068,-123.07659,4,0,30,0,70,swab,same GPS as 42; borderline eroded,11/27/17,,,
odo_1008,FT13,10/26/17,1,14:10,47,"TM, AS",39.00068,-123.07659,3.5,0,30,0,70,swab,same GPS as 42,11/27/17,,,
odo_1009,FT13,10/26/17,1,14:12,48,"TM, AS",39.00072,-123.07652,3.5,0,50,0,50,swab,,11/27/17,,,
odo_1010,FT13,10/26/17,1,14:14,49,"TM, AS",39.00074,-123.07651,3,0,40,0,60,swab,,11/27/17,,,
odo_1011,FT13,10/26/17,1,14:19,50,"TM, AS",39.00093,-123.07639,3,30,30,0,40,swab,,11/27/17,,,
odo_1012,FT13,10/26/17,1,14:20,51,"TM, AS",39.00094,-123.07638,3.5,30,40,0,30,swab,borderline eroded,11/27/17,,,
odo_1013,FT13,10/26/17,1,14:24,52,"TM, AS",39.00097,-123.0763,4,30,40,0,30,swab,,11/27/17,,,
odo_1014,FT13,10/26/17,1,14:26,53,"TM, AS",39.00097,-123.0763,3.5,30,40,0,30,swab,same GPS as 52,11/27/17,,,
odo_1015,FT13,10/26/17,1,14:28,54,"TM, AS",39.00097,-123.0763,3,30,40,0,30,swab,same GPS as 52; small pellets,11/27/17,,,
odo_1016,FT13,10/26/17,1,14:30,55,"TM, AS",39.00097,-123.0763,3.5,30,40,0,30,swab,same GPS as 52; some clumping,11/27/17,,,
odo_1017,FT13,10/26/17,1,14:32,56,"TM, AS",39.00097,-123.0762,3,50,20,0,30,swab,,11/27/17,,,
odo_1018,FT13,10/26/17,1,14:33,57,"TM, AS",39.00097,-123.0762,3.5,50,20,0,30,swab,same GPS as 56,11/27/17,,,
odo_1019,FT13,10/26/17,1,14:34,58,"TM, AS",39.00097,-123.0762,3,50,20,0,30,swab,same GPS as 56,11/27/17,,,
odo_1020,FT13,10/26/17,1,14:35,59,"TM, AS",39.00111,-123.07597,3,50,20,0,30,swab,,11/27/17,,,
odo_1038,FT17,10/26/17,2,16:28,1,LB,39.02848,-123.06642,3.5,5,95,0,0,swab,slightly clumped,11/27/17,,,
odo_1048,FT17,10/26/17,2,17:48,11,LB,39.02876,-123.06536,3.5,5,95,0,0,swab,,12/1/17,,,
odo_1047,FT17,10/26/17,2,17:43,10,LB,39.02855,-123.06493,3.5,25,5,35,35,swab,clumped,12/1/17,,,
odo_1046,FT17,10/26/17,2,17:38,9,LB,39.02861,-123.06464,3.5,5,95,0,0,swab,,12/1/17,,,
,FT17,10/26/17,2,16:41,,LB,39.02861,-123.06459,5,5,95,0,0,no collection,very eroded,11/27/17,,,
odo_1039,FT17,10/26/17,2,16:43,2,LB,39.02866,-123.06453,3.5,5,95,0,0,swab,,11/27/17,,,
odo_1040,FT17,10/26/17,2,16:49,3,LB,39.02879,-123.06379,4,0,95,5,0,swab,,11/27/17,,,
odo_1044,FT17,10/26/17,2,17:27,7,LB,39.02902,-123.06348,3.5,10,45,0,45,swab,,12/1/17,,,
odo_1041,FT17,10/26/17,2,16:59,4,LB,39.02889,-123.06346,4,20,5,0,75,swab,,11/27/17,,,
odo_1045,FT17,10/26/17,2,17:29,8,LB,39.02894,-123.06342,3.5,,,,,swab,,12/1/17,,,
odo_1043,FT17,10/26/17,2,17:21,6,LB,39.02927,-123.06293,3,15,5,20,60,swab,,12/1/17,,,
,FT17,10/26/17,2,17:07,,LB,39.02983,-123.06254,5,10,10,40,40,,,,,,
odo_1042,FT17,10/26/17,2,17:08,5,LB,39.02989,-123.06243,4,0,75,25,0,swab,,12/1/17,,,
odo_0927,FT19,10/26/17,1,8:44,1,"LB, RF",39.01455,-123.09365,4,0,100,0,0,swab,,11/20/17,,,
odo_0928,FT19,10/26/17,1,8:47,2,"LB, RF",39.0145,-123.09366,3.5,0,100,0,0,swab,borderline eroded,11/20/17,,,
odo_0929,FT19,10/26/17,1,8:50,3,"LB, RF",39.01443,-123.0937,4,0,100,0,0,swab,borderline eroded,11/20/17,,,
odo_0930,FT19,10/26/17,1,8:53,4,"LB, RF",39.01443,-123.0937,4,0,100,0,0,swab,,11/20/17,,,
odo_0931,FT19,10/26/17,1,8:55,5,"LB, RF",39.0144,-123.0937,4,0,100,0,0,swab,,11/20/17,,,
odo_0932,FT19,10/26/17,1,9:06,6,"LB, RF",39.01362,-123.09304,3.5,0,100,0,0,swab,,11/20/17,,,
odo_0933,FT19,10/26/17,1,9:15,7,"LB, RF",39.01337,-123.09253,4,0,100,0,0,swab,,11/20/17,,,
odo_0934,FT19,10/26/17,1,9:18,8,"LB, RF",39.01326,-123.09235,4,0,100,0,0,swab,,11/20/17,,,
odo_0935,FT19,10/26/17,1,9:22,9,"LB, RF",39.0131,-123.09212,4,0,100,0,0,swab,clumped,11/20/17,,,
odo_0936,FT19,10/26/17,1,9:28,10,"LB, RF",39.01283,-123.09164,3.5,10,90,0,0,swab,,11/20/17,,,
odo_0937,FT19,10/26/17,1,9:33,11,"LB, RF",39.01262,-123.09136,3,0,100,0,0,swab,,11/20/17,,,
odo_0938,FT19,10/26/17,1,9:39,12,"LB, RF",39.01237,-123.0909,3,5,95,0,0,swab,,11/20/17,,,
odo_0939,FT19,10/26/17,1,9:46,13,"LB, RF",39.01229,-123.09074,4,0,100,0,0,swab,,11/20/17,,,
odo_0940,FT19,10/26/17,1,9:53,14,"LB, RF",39.01244,-123.08956,3.5,0,100,0,0,swab,,11/20/17,,,
odo_0941,FT19,10/26/17,1,9:56,15,"LB, RF",39.01245,-123.08949,4,0,100,0,0,swab,"clumped, borderline eroded",11/20/17,,,
odo_0942,FT19,10/26/17,1,9:57,16,"LB, RF",39.01233,-123.08949,4,0,100,0,0,swab,right at end flags,11/20/17,,,
odo_0943,FT19,10/26/17,1,10:16,17,"LB, RF",39.0153,-123.09345,3,0,100,0,0,swab,,11/20/17,,,
odo_0944,FT19,10/26/17,1,10:17,18,"LB, RF",39.01532,-123.09348,4,5,95,0,0,swab,,11/20/17,,,
odo_0945,FT19,10/26/17,1,10:19,19,"LB, RF",39.01532,-123.09348,3,5,95,0,0,swab,same GPS as 18,11/20/17,,,
odo_0946,FT19,10/26/17,1,10:21,20,"LB, RF",39.01537,-123.09345,1.5,15,80,5,0,swab,,11/27/17,,,
odo_0947,FT19,10/26/17,1,10:23,21,"LB, RF",39.01537,-123.09345,4,15,80,5,0,swab,same GPS as 20; clumped,11/27/17,,,
odo_0948,FT19,10/26/17,1,10:26,22,"LB, RF",39.01542,-123.09347,3,25,70,5,0,swab,,11/27/17,,,
odo_0949,FT19,10/26/17,1,10:32,23,"LB, RF",39.01588,-123.09347,3.5,10,90,0,0,swab,slightly clumped,11/27/17,,,
odo_0950,FT19,10/26/17,1,10:38,24,"LB, RF",39.01626,-123.09372,3,0,100,0,0,swab,in a line,11/27/17,,,
odo_0951,FT19,10/26/17,1,10:40,25,"LB, RF",39.01627,-123.09374,3.5,0,100,0,0,swab,pile at the end of the line. Could be same individual,11/27/17,,,
odo_0952,FT19,10/26/17,1,10:43,26,"LB, RF",39.0163,-123.09375,3.5,0,100,0,0,swab,,11/27/17,,,
odo_0953,FT19,10/26/17,1,10:44,27,"LB, RF",39.01633,-123.09377,3,0,100,0,0,swab,,11/27/17,,,
odo_0954,FT19,10/26/17,1,10:47,28,"LB, RF",39.01642,-123.09385,3.5,0,100,0,0,swab,,11/27/17,,,
odo_0955,FT19,10/26/17,1,10:58,29,"LB, RF",39.01665,-123.09389,3.5,5,90,5,0,swab,,11/27/17,,,
odo_0956,FT19,10/26/17,1,11:00,30,"LB, RF",39.01661,-123.09498,3.5,0,95,5,0,swab,,11/27/17,,,
odo_0957,FT19,10/26/17,1,11:04,31,"LB, RF",39.0165,-123.09498,3,10,90,0,0,swab,,11/27/17,,,
odo_0958,FT19,10/26/17,1,11:07,32,"LB, RF",39.01641,-123.0952,4,30,60,10,0,swab,,11/27/17,,,
odo_0959,FT19,10/26/17,1,11:08,33,"LB, RF",39.01641,-123.0952,4,30,60,10,0,swab,same GPS as 32; could be same pile not sure,11/27/17,,,
odo_0960,FT19,10/26/17,1,11:11,34,"LB, RF",39.01633,-123.09531,3,30,60,10,0,swab,,11/27/17,,,
odo_0961,FT19,10/26/17,1,11:12,35,"LB, RF",39.01632,-123.09531,3,30,60,10,0,swab,,11/27/17,,,
odo_1049,FT03,10/27/17,1,10:23,1,"LB, AS",39.02061,-123.08324,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1050,FT03,10/27/17,1,10:25,2,"LB, AS",39.0206,-123.0833,3.5,0,100,0,0,swab,,12/1/17,,,
odo_1051,FT03,10/27/17,1,10:26,3,"LB, AS",39.0206,-123.0833,3,0,100,0,0,swab,same GPS as 2,12/1/17,,,
odo_1052,FT03,10/27/17,1,10:28,4,"LB, AS",39.02061,-123.08327,4,0,100,0,0,swab,"clumped, borderline eroded",12/1/17,,,
odo_1053,FT03,10/27/17,1,10:29,5,"LB, AS",39.02061,-123.08327,3.5,0,100,0,0,swab,"same GPS as 4, labeled ft02",12/1/17,,,
odo_1054,FT03,10/27/17,1,10:30,6,"LB, AS",39.02061,-123.08327,4,0,100,0,0,swab,"same GPS as 4, shriveled but still some shine",12/1/17,,,
odo_1055,FT03,10/27/17,1,10:31,7,"LB, AS",39.02061,-123.08327,3.5,0,100,0,0,swab,same GPS as 4,12/1/17,,,
odo_1056,FT03,10/27/17,1,10:33,8,"LB, AS",39.0206,-123.08334,4,20,80,0,0,swab,,12/1/17,,,
odo_1057,FT03,10/27/17,1,10:33,9,"LB, AS",39.0206,-123.08334,4,20,80,0,0,swab,same GPS as 8; borderline eroded,12/1/17,,,
odo_1058,FT03,10/27/17,1,10:33,10,"LB, AS",39.0206,-123.08334,3,20,80,0,0,swab,same GPS as 8,12/1/17,,,
odo_1059,FT03,10/27/17,1,10:35,11,"LB, AS",39.0206,-123.08334,3,20,80,0,0,swab,same GPS as 8,12/1/17,,,
odo_1060,FT03,10/27/17,1,10:41,12,"LB, AS",39.0206,-123.08334,4,20,80,0,0,swab,same GPS as 8,12/1/17,,,
odo_1061,FT03,10/27/17,1,10:43,13,"LB, AS",39.02066,-123.08338,4,20,80,0,0,swab,,12/1/17,,,
odo_1062,FT03,10/27/17,1,10:45,14,"LB, AS",39.02065,-123.0834,4,20,80,0,0,swab,,12/1/17,,,
odo_1063,FT03,10/27/17,1,10:49,15,"LB, AS",39.0208,-123.08356,3.5,10,90,0,0,swab,,12/1/17,,,
odo_1064,FT03,10/27/17,1,10:51,16,"LB, AS",39.02082,-123.08358,3,10,90,0,0,swab,,12/1/17,,,
odo_1065,FT03,10/27/17,1,10:53,17,"LB, AS",39.02082,-123.08358,4,10,90,0,0,swab,same GPS as 16; 16 & 17 right on top of each other,12/1/17,,,
odo_1066,FT03,10/27/17,1,10:55,18,"LB, AS",39.02082,-123.08358,4,10,90,0,0,swab,same GPS as 16; 2m away,12/1/17,,,
odo_1067,FT03,10/27/17,1,10:56,19,"LB, AS",39.02087,-123.08361,3.5,10,90,0,0,swab,,12/1/17,,,
odo_1068,FT03,10/27/17,1,10:57,20,"LB, AS",39.02087,-123.08361,3,10,90,0,0,swab,same GPS as 19; smaller pellets,12/1/17,,,
odo_1069,FT03,10/27/17,1,10:58,21,"LB, AS",39.02089,-123.08362,3.5,10,90,0,0,swab,,12/1/17,,,
odo_1070,FT03,10/27/17,1,11:00,22,"LB, AS",39.02089,-123.08362,4,10,90,0,0,swab,same GPS as 21,12/1/17,,,
odo_1071,FT03,10/27/17,1,11:02,23,"LB, AS",39.02089,-123.08362,3.5,10,90,0,0,swab,same GPS as 21,12/1/17,,,
odo_1072,FT03,10/27/17,1,11:04,24,"LB, AS",39.02094,-123.08369,4,10,90,0,0,swab,,12/1/17,,,
odo_1073,FT03,10/27/17,1,11:07,25,"LB, AS",39.02099,-123.08372,4,0,100,0,0,swab,almost shiny/dull,12/1/17,,,
odo_1074,FT03,10/27/17,1,11:11,26,"LB, AS",39.02107,-123.08376,4,0,100,0,0,swab,,12/1/17,,,
odo_1075,FT03,10/27/17,1,11:13,27,"LB, AS",39.02106,-123.08381,3.5,0,100,0,0,swab,borderline eroded,12/1/17,,,
odo_1076,FT03,10/27/17,1,11:14,28,"LB, AS",39.02109,-123.08382,4,0,100,0,0,swab,,12/1/17,,,
odo_1077,FT03,10/27/17,1,11:16,29,"LB, AS",39.0211,-123.08384,3.5,0,100,0,0,swab,borderline eroded,12/1/17,,,
odo_1078,FT03,10/27/17,1,11:16,30,"LB, AS",39.0211,-123.08384,4,0,100,0,0,swab,same GPS as 29; borderline eroded,12/1/17,,,
odo_1079,FT03,10/27/17,1,11:21,31,"LB, AS",39.02112,-123.08383,4,0,100,0,0,swab,,12/1/17,,,
